timestamp,state,mem_available_mib,swap_free_mib,swap_total_mib,carla_pid,carla_rss_mib,carla_anon_mib,carla_file_mib,carla_shmem_mib,gpu_used_mib,gpu_total_mib,gpu_utilization_pct
1784969374.825703,ok,24194,320,2047,24612,3160,2750,409,0,4045,8188,33
1784969375.874676,ok,24195,320,2047,24612,3160,2750,409,0,4518,8188,19
1784969376.9287255,ok,24196,320,2047,24612,3160,2750,409,0,4037,8188,15
1784969377.9809253,ok,24194,320,2047,24612,3160,2750,409,0,4475,8188,37
1784969379.0365357,ok,24190,320,2047,24612,3160,2750,409,0,4045,8188,35
1784969380.0883477,ok,24197,320,2047,24612,3160,2750,409,0,4051,8188,33
1784969381.1334407,ok,24197,320,2047,24612,3160,2750,409,0,4566,8188,35
1784969382.1778555,ok,24188,320,2047,24612,3160,2751,409,0,4015,8188,27
1784969383.2320855,ok,24185,320,2047,24612,3161,2751,409,0,4046,8188,12
1784969384.2752814,ok,24189,320,2047,24612,3161,2751,409,0,4393,8188,14
1784969385.318062,ok,24182,320,2047,24612,3161,2751,409,0,4023,8188,25
1784969386.360729,ok,24186,320,2047,24612,3161,2751,409,0,4521,8188,29
1784969387.4087424,ok,24188,320,2047,24612,3161,2751,409,0,4031,8188,31
1784969388.4585648,ok,24184,320,2047,24612,3161,2751,409,0,4510,8188,32
1784969389.5061903,ok,24191,320,2047,24612,3161,2751,409,0,4029,8188,16
1784969390.5626953,ok,24170,320,2047,24612,3161,2751,409,0,4203,8188,16
1784969391.6084902,ok,24173,320,2047,24612,3161,2751,409,0,4367,8188,53
1784969392.658171,ok,24181,320,2047,24612,3161,2751,409,0,4053,8188,27
1784969393.7125828,ok,24177,320,2047,24612,3161,2751,409,0,4566,8188,20
1784969394.7593622,ok,24179,320,2047,24612,3161,2751,409,0,4045,8188,26
1784969395.8045716,ok,24179,320,2047,24612,3161,2751,409,0,4336,8188,31
1784969396.8587832,ok,24174,320,2047,24612,3161,2751,409,0,4037,8188,31
1784969397.9033937,ok,24159,320,2047,24612,3161,2751,409,0,4059,8188,20
1784969398.9445367,ok,24156,320,2047,24612,3161,2751,409,0,4359,8188,20
1784969399.991114,ok,24181,320,2047,24612,3161,2751,409,0,4037,8188,27
1784969401.0406506,ok,24173,320,2047,24612,3161,2751,409,0,4546,8188,31
1784969402.084195,ok,24182,320,2047,24612,3161,2751,409,0,4045,8188,20
1784969403.1369474,ok,24160,320,2047,24612,3156,2747,409,0,4228,8188,28
1784969404.1872644,ok,24160,320,2047,24612,3161,2751,409,0,4383,8188,31
1784969405.2316046,ok,24169,320,2047,24612,3161,2751,409,0,4061,8188,21
1784969406.2844582,ok,24148,320,2047,24612,3161,2751,409,0,4567,8188,21
1784969407.3281062,ok,24136,320,2047,24612,3161,2751,409,0,4045,8188,30
1784969408.3809597,ok,24144,320,2047,24612,3161,2751,409,0,4320,8188,31
1784969409.4376976,ok,24132,320,2047,24612,3161,2751,409,0,4053,8188,20
1784969410.4830418,ok,24163,320,2047,24612,3161,2751,409,0,4055,8188,20
1784969411.5272894,ok,24185,320,2047,24612,3161,2751,409,0,4579,8188,29
1784969412.580086,ok,24190,320,2047,24612,3161,2751,409,0,4037,8188,31
1784969413.6399264,ok,24181,320,2047,24612,3161,2751,409,0,4328,8188,22
1784969414.6894927,ok,24189,320,2047,24612,3161,2751,409,0,4037,8188,30
1784969415.740659,ok,24189,320,2047,24612,3161,2751,409,0,4311,8188,32
1784969416.7837687,ok,24189,320,2047,24612,3161,2751,409,0,4045,8188,59
1784969417.834874,ok,24174,320,2047,24612,3161,2751,409,0,4059,8188,26
1784969418.877767,ok,24177,320,2047,24612,3161,2751,409,0,4358,8188,27
1784969419.9219716,ok,24190,320,2047,24612,3161,2751,409,0,4029,8188,32
1784969420.971312,ok,24189,320,2047,24612,3161,2751,409,0,4557,8188,51
1784969422.019399,ok,24190,320,2047,24612,3161,2751,409,0,4044,8188,23
1784969423.0629852,ok,24192,320,2047,24612,3161,2751,409,0,4343,8188,26
1784969424.107207,ok,24190,320,2047,24612,3161,2751,409,0,4044,8188,32
1784969425.1541018,ok,24190,320,2047,24612,3161,2751,409,0,4055,8188,34
1784969426.198129,ok,24189,320,2047,24612,3161,2751,409,0,4571,8188,36
1784969427.2397313,ok,24190,320,2047,24612,3161,2751,409,0,4037,8188,22
1784969428.2834482,ok,24189,320,2047,24612,3161,2751,409,0,4346,8188,32
1784969429.3319583,ok,24185,320,2047,24612,3161,2751,409,0,4029,8188,63
1784969430.374643,ok,24179,320,2047,24612,3161,2751,409,0,4006,8188,21
1784969431.4234297,ok,24152,320,2047,24612,3161,2751,409,0,4006,8188,31
1784969432.4795797,ok,24163,320,2047,24612,3161,2751,409,0,4028,8188,35
1784969433.521612,ok,24160,320,2047,24612,3161,2751,409,0,4345,8188,36
1784969434.5649729,ok,24135,320,2047,24612,3161,2751,409,0,4022,8188,57
1784969435.6152246,ok,24114,320,2047,24612,3161,2751,409,0,4529,8188,19
1784969436.659049,ok,24116,320,2047,24612,3161,2751,409,0,4039,8188,31
1784969437.70295,ok,24121,320,2047,24612,3161,2751,409,0,4335,8188,32
1784969438.7509587,ok,24122,320,2047,24612,3161,2751,409,0,4045,8188,22
1784969439.800267,ok,24151,320,2047,24612,3161,2751,409,0,4055,8188,22
1784969440.8445907,ok,24150,320,2047,24612,3161,2751,409,0,4571,8188,44
1784969441.8954906,ok,24128,320,2047,24612,3161,2751,409,0,4037,8188,33
1784969442.949595,ok,24141,320,2047,24612,3161,2751,409,0,4014,8188,78
1784969444.0059183,ok,24153,320,2047,24612,3161,2751,409,0,3944,8188,41
1784969445.0545433,ok,24170,320,2047,24612,3161,2751,409,0,3939,8188,41
1784969446.11852,ok,24186,320,2047,24612,3161,2751,409,0,3939,8188,40
1784969447.1589634,ok,24164,320,2047,24612,3161,2752,409,0,4225,8188,17
1784969448.2055442,ok,24156,320,2047,24612,3161,2752,409,0,4304,8188,19
1784969449.2608302,ok,24156,320,2047,24612,3161,2752,409,0,3992,8188,26
1784969450.3028991,ok,24160,320,2047,24612,3161,2752,409,0,4019,8188,28
1784969451.345563,ok,24164,320,2047,24612,3161,2752,409,0,4498,8188,31
1784969452.3915524,ok,24159,320,2047,24612,3161,2752,409,0,4547,8188,37
1784969453.4399965,ok,24161,320,2047,24612,3161,2752,409,0,4359,8188,36
1784969454.4897113,ok,24182,320,2047,24612,3161,2752,409,0,4020,8188,33
1784969455.5337,ok,24163,320,2047,24612,3161,2752,409,0,4050,8188,28
1784969456.5804155,ok,24173,320,2047,24612,3161,2752,409,0,4501,8188,32
1784969457.6373363,ok,24149,320,2047,24612,3161,2752,409,0,4542,8188,35
1784969458.6846788,ok,24173,320,2047,24612,3161,2752,409,0,4028,8188,33
1784969459.7313342,ok,24171,320,2047,24612,3161,2752,409,0,4526,8188,31
1784969460.7872546,ok,24171,320,2047,24612,3161,2752,409,0,4034,8188,28
1784969461.831621,ok,24165,320,2047,24612,3161,2752,409,0,4314,8188,16
1784969462.8785121,ok,24156,320,2047,24612,3161,2752,409,0,4039,8188,15
1784969463.9231846,ok,24160,320,2047,24612,3156,2747,409,0,4311,8188,23
1784969464.9715981,ok,24176,320,2047,24612,3156,2747,409,0,4039,8188,38
1784969466.036986,ok,24170,320,2047,24612,3161,2752,409,0,4059,8188,38
1784969467.0858445,ok,24175,320,2047,24612,3161,2752,409,0,4354,8188,36
1784969468.129282,ok,24182,320,2047,24612,3161,2752,409,0,4045,8188,34
1784969469.1765027,ok,24167,320,2047,24612,3161,2752,409,0,4546,8188,35
1784969470.2263951,ok,24164,320,2047,24612,3161,2752,409,0,4045,8188,34
1784969471.2806077,ok,24128,320,2047,24612,3161,2752,409,0,4546,8188,33
1784969472.3402424,ok,24113,320,2047,24612,3161,2752,409,0,4045,8188,34
1784969473.3837879,ok,24106,320,2047,24612,3161,2752,409,0,4541,8188,30
1784969474.4365525,ok,24127,320,2047,24612,3164,2755,409,0,4888,8188,29
1784969475.483081,ok,24120,320,2047,24612,3161,2752,409,0,5062,8188,32
1784969476.536128,ok,24087,320,2047,24612,3193,2752,441,0,5738,8188,33
1784969477.588902,ok,24114,320,2047,24612,3193,2752,441,0,5721,8188,35
1784969478.6349442,ok,24038,321,2047,24612,3193,2752,441,0,6267,8188,33
1784969479.7024982,ok,24060,321,2047,24612,3193,2752,441,0,6268,8188,33
1784969480.7787626,ok,23004,325,2047,24612,3193,2752,441,0,6951,8188,21
1784969481.8233395,ok,22934,325,2047,24612,3193,2752,441,0,4727,8188,23
1784969482.8740315,ok,22972,325,2047,24612,3193,2752,441,0,4210,8188,20
1784969483.9185853,ok,22968,325,2047,24612,3193,2752,441,0,4481,8188,18
1784969484.9755316,ok,22978,325,2047,24612,3193,2752,441,0,4205,8188,21
1784969486.018463,ok,22985,325,2047,24612,3193,2752,441,0,4242,8188,20
1784969487.0688922,ok,23014,325,2047,24612,3161,2752,409,0,3351,8188,21
1784969488.120506,ok,23024,325,2047,24612,3161,2752,409,0,3010,8188,17
1784969489.1752472,ok,23045,325,2047,24612,3161,2752,409,0,3511,8188,47
1784969490.2214644,ok,23025,325,2047,24612,3161,2752,409,0,3009,8188,20
1784969491.2669907,ok,23046,325,2047,24612,3161,2752,409,0,3275,8188,20
1784969492.3120983,ok,23038,325,2047,24612,3161,2752,409,0,3340,8188,21
1784969493.3572133,ok,22997,327,2047,24612,3161,2752,409,0,3001,8188,22
1784969494.4005945,ok,23002,327,2047,24612,3161,2752,409,0,3536,8188,45
1784969495.443578,ok,22977,327,2047,24612,3161,2752,409,0,3017,8188,20
1784969496.5012658,ok,23024,327,2047,24612,3161,2752,409,0,3490,8188,32
1784969497.5511763,ok,23027,327,2047,24612,3161,2752,409,0,3009,8188,24
1784969498.596664,ok,23023,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969499.6418748,ok,23023,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969500.687424,ok,23002,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969501.7360299,ok,23010,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969502.7898028,ok,23035,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969503.8363461,ok,23035,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969504.890416,ok,23034,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969505.9391177,ok,23029,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969506.9893348,ok,23030,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969508.0415368,ok,23003,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969509.0930495,ok,22995,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969510.1527345,ok,23012,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969511.1971407,ok,23013,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969512.242277,ok,23010,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969513.2921982,ok,22999,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969514.3550408,ok,22989,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969515.4043977,ok,22965,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969516.4601438,ok,22969,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969517.5089936,ok,22951,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969518.560711,ok,22953,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969519.6081557,ok,22964,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969520.6572337,ok,22950,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969521.7033494,ok,22978,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969522.755213,ok,22998,327,2047,24612,3161,2752,409,0,3009,8188,0
1784969523.8051472,ok,22945,328,2047,24612,3161,2752,409,0,3009,8188,0
1784969524.8525817,ok,22947,328,2047,24612,3161,2752,409,0,3009,8188,0
1784969525.9006624,ok,22936,328,2047,24612,3161,2752,409,0,3009,8188,0
1784969526.9470274,ok,22951,328,2047,24612,3161,2752,409,0,3009,8188,0
1784969527.994074,ok,22940,328,2047,24612,3161,2752,409,0,3009,8188,0
1784969529.039217,ok,22947,328,2047,24612,3161,2752,409,0,3009,8188,0
1784969530.0883448,ok,22966,328,2047,24612,3161,2752,409,0,3009,8188,0
1784969531.1438665,ok,22978,328,2047,24612,3161,2752,409,0,3009,8188,0
1784969532.1916988,ok,22965,329,2047,24612,3161,2752,409,0,3009,8188,0
1784969533.2448266,ok,22969,329,2047,24612,3161,2752,409,0,3009,8188,0
1784969534.2930825,ok,22993,329,2047,24612,3161,2752,409,0,3009,8188,0
1784969535.338035,ok,23006,329,2047,24612,3161,2752,409,0,3009,8188,0
1784969536.3874102,ok,22993,329,2047,24612,3161,2752,409,0,3009,8188,0
1784969537.4377134,ok,22997,329,2047,24612,3161,2752,409,0,3009,8188,0
1784969538.4922366,ok,23010,329,2047,24612,3161,2752,409,0,3009,8188,0
1784969539.5650396,ok,23006,329,2047,24612,3161,2752,409,0,3009,8188,0
1784969540.610887,ok,23001,329,2047,24612,3162,2753,409,0,3084,8188,33
1784969541.6711125,ok,23023,329,2047,24612,3162,2753,409,0,3040,8188,34
1784969542.7237048,ok,23001,329,2047,24612,3162,2753,409,0,3040,8188,39
1784969543.773773,ok,23005,329,2047,24612,3162,2753,409,0,3040,8188,33
1784969544.8176515,ok,23005,329,2047,24612,3162,2753,409,0,3040,8188,33
1784969545.8655713,ok,23027,329,2047,24612,3162,2753,409,0,3040,8188,38
1784969546.9179795,ok,23026,329,2047,24612,3162,2753,409,0,3040,8188,36
1784969547.9783802,ok,23028,329,2047,24612,3162,2753,409,0,3040,8188,37
1784969549.0258737,ok,23025,329,2047,24612,3162,2753,409,0,3040,8188,39
1784969550.0760212,ok,23035,329,2047,24612,3162,2753,409,0,3040,8188,38
1784969551.1289785,ok,23022,329,2047,24612,3162,2753,409,0,3040,8188,43
1784969552.1787617,ok,23025,329,2047,24612,3162,2753,409,0,3040,8188,38
1784969553.2209542,ok,23033,329,2047,24612,3162,2753,409,0,3040,8188,39
1784969554.2715478,ok,23006,329,2047,24612,3162,2753,409,0,3040,8188,39
1784969555.3161628,ok,22971,329,2047,24612,3162,2753,409,0,3041,8188,36
1784969556.365907,ok,22930,329,2047,24612,3162,2753,409,0,3042,8188,35
1784969557.411545,ok,22953,329,2047,24612,3162,2753,409,0,3042,8188,35
1784969558.4604435,ok,22969,329,2047,24612,3162,2753,409,0,3043,8188,37
1784969559.5119872,ok,22973,329,2047,24612,3162,2753,409,0,3044,8188,37
1784969560.5568602,ok,23097,329,2047,24612,3162,2753,409,0,3045,8188,37
1784969561.6045747,ok,23147,329,2047,24612,3162,2753,409,0,3046,8188,37
1784969562.6547081,ok,23162,329,2047,24612,3162,2753,409,0,3047,8188,38
1784969563.7027607,ok,23114,329,2047,24612,3162,2753,409,0,3047,8188,40
1784969564.7508597,ok,23155,329,2047,24612,3162,2753,409,0,3047,8188,38
1784969565.8043327,ok,23094,329,2047,24612,3162,2753,409,0,3040,8188,45
1784969566.8551514,ok,23059,329,2047,24612,3162,2753,409,0,3040,8188,38
1784969567.9028091,ok,23058,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969568.948211,ok,23086,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969569.9999645,ok,23132,332,2047,24612,3157,2748,409,0,3040,8188,44
1784969571.04565,ok,23134,332,2047,24612,3157,2748,409,0,3040,8188,36
1784969572.0889673,ok,23156,332,2047,24612,3157,2748,409,0,3040,8188,41
1784969573.1386335,ok,23153,332,2047,24612,3157,2748,409,0,3040,8188,38
1784969574.1828675,ok,23156,332,2047,24612,3157,2748,409,0,3040,8188,44
1784969575.2374868,ok,23142,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969576.2859533,ok,23153,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969577.338318,ok,23169,332,2047,24612,3157,2748,409,0,3040,8188,41
1784969578.3811438,ok,23174,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969579.4280348,ok,23157,332,2047,24612,3157,2748,409,0,3040,8188,41
1784969580.4761994,ok,23157,332,2047,24612,3157,2748,409,0,3040,8188,46
1784969581.518559,ok,23159,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969582.5708227,ok,23155,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969583.6299918,ok,23170,332,2047,24612,3157,2748,409,0,3040,8188,41
1784969584.6760037,ok,23174,332,2047,24612,3157,2748,409,0,3040,8188,38
1784969585.7215753,ok,23177,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969586.7678344,ok,23158,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969587.8172889,ok,23173,332,2047,24612,3157,2748,409,0,3040,8188,44
1784969588.8705742,ok,23182,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969589.930329,ok,23193,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969590.980662,ok,23180,332,2047,24612,3157,2748,409,0,3040,8188,39
1784969592.0338955,ok,23171,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969593.0818136,ok,23163,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969594.1247008,ok,23144,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969595.1712425,ok,23132,332,2047,24612,3157,2748,409,0,3040,8188,41
1784969596.2190473,ok,23149,332,2047,24612,3157,2748,409,0,3040,8188,47
1784969597.2694292,ok,23172,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969598.3227744,ok,23180,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969599.3683248,ok,23183,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969600.4205465,ok,23165,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969601.4688575,ok,23161,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969602.5243304,ok,23153,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969603.58239,ok,23145,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969604.6258388,ok,23135,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969605.685645,ok,23149,332,2047,24612,3157,2748,409,0,3040,8188,44
1784969606.7280455,ok,23153,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969607.776036,ok,23167,332,2047,24612,3157,2748,409,0,3040,8188,36
1784969608.8218367,ok,23164,332,2047,24612,3157,2748,409,0,3040,8188,38
1784969609.8754344,ok,23152,332,2047,24612,3157,2748,409,0,3040,8188,46
1784969610.9208233,ok,23162,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969611.9727542,ok,23166,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969613.025512,ok,23152,332,2047,24612,3157,2748,409,0,3040,8188,38
1784969614.0779269,ok,23160,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969615.1288867,ok,23165,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969616.1794603,ok,23169,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969617.2352254,ok,23153,332,2047,24612,3157,2748,409,0,3040,8188,39
1784969618.2824013,ok,23168,332,2047,24612,3157,2748,409,0,3040,8188,44
1784969619.3378918,ok,23168,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969620.3917885,ok,23164,332,2047,24612,3157,2748,409,0,3040,8188,39
1784969621.4333465,ok,23166,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969622.4809961,ok,23158,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969623.540532,ok,23152,332,2047,24612,3157,2748,409,0,3040,8188,38
1784969624.6002173,ok,23144,332,2047,24612,3157,2748,409,0,3040,8188,44
1784969625.644659,ok,23167,332,2047,24612,3157,2748,409,0,3040,8188,46
1784969626.690395,ok,23172,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969627.735512,ok,23164,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969628.7873132,ok,23165,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969629.8410738,ok,23164,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969630.89413,ok,23165,332,2047,24612,3157,2748,409,0,3040,8188,38
1784969631.9487493,ok,23141,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969633.0006516,ok,23142,332,2047,24612,3157,2748,409,0,3040,8188,38
1784969634.0438647,ok,23153,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969635.0865004,ok,23151,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969636.1298087,ok,23139,332,2047,24612,3157,2748,409,0,3040,8188,42
1784969637.17685,ok,23164,332,2047,24612,3157,2748,409,0,3040,8188,37
1784969638.2333214,ok,23169,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969639.2780747,ok,23177,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969640.3232448,ok,23173,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969641.3763003,ok,23175,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969642.4208727,ok,23172,332,2047,24612,3157,2748,409,0,3040,8188,43
1784969643.4721634,ok,23167,332,2047,24612,3157,2748,409,0,3040,8188,41
1784969644.5141687,ok,23136,332,2047,24612,3157,2748,409,0,3040,8188,46
1784969645.574095,ok,23145,332,2047,24612,3157,2748,409,0,3040,8188,40
1784969646.6235545,ok,23111,345,2047,24612,3157,2748,409,0,3040,8188,43
1784969647.667695,ok,23147,345,2047,24612,3157,2748,409,0,3040,8188,45
1784969648.7163289,ok,23118,345,2047,24612,3157,2748,409,0,3040,8188,38
1784969649.7668638,ok,23130,345,2047,24612,3157,2748,409,0,3040,8188,45
1784969650.8154378,ok,23132,345,2047,24612,3157,2748,409,0,3040,8188,40
1784969651.8618424,ok,23118,345,2047,24612,3157,2748,409,0,3040,8188,42
1784969652.9016623,ok,23105,345,2047,24612,3157,2748,409,0,3040,8188,37
1784969653.954615,ok,23124,345,2047,24612,3157,2748,409,0,3040,8188,38
1784969655.0007503,ok,23126,345,2047,24612,3157,2748,409,0,3040,8188,37
1784969656.0433605,ok,23148,345,2047,24612,3157,2748,409,0,3040,8188,41
1784969657.0858042,ok,23140,345,2047,24612,3157,2748,409,0,3040,8188,38
1784969658.1378667,ok,23151,345,2047,24612,3157,2748,409,0,3040,8188,43
1784969659.1800938,ok,23149,345,2047,24612,3157,2748,409,0,3040,8188,40
1784969660.2348335,ok,23130,350,2047,24612,3157,2748,409,0,3040,8188,45
1784969661.2790775,ok,23125,351,2047,24612,3157,2748,409,0,3040,8188,36
1784969662.3297007,ok,22998,368,2047,24612,3157,2748,409,0,3040,8188,61
1784969663.395437,ok,22971,368,2047,24612,3157,2748,409,0,3040,8188,49
1784969664.4728994,ok,23018,368,2047,24612,3157,2748,409,0,3040,8188,49
1784969665.5301852,ok,23016,368,2047,24612,3157,2748,409,0,3040,8188,50
1784969666.5796747,ok,22951,387,2047,24612,3157,2748,409,0,3040,8188,45
1784969667.6481664,ok,22944,387,2047,24612,3157,2748,409,0,3040,8188,55
1784969668.7148242,ok,22839,388,2047,24612,3157,2748,409,0,3040,8188,60
1784969669.7708561,ok,22907,388,2047,24612,3157,2748,409,0,3040,8188,46
1784969670.8331795,ok,22916,388,2047,24612,3157,2748,409,0,3040,8188,50
1784969671.8827944,ok,22899,391,2047,24612,3157,2748,409,0,3040,8188,54
1784969672.947596,ok,22847,392,2047,24612,3157,2748,409,0,3040,8188,58
1784969674.0001225,ok,22850,392,2047,24612,3157,2748,409,0,3040,8188,49
1784969675.0576665,ok,22887,392,2047,24612,3157,2748,409,0,3040,8188,46
1784969676.1151483,ok,22807,392,2047,24612,3157,2748,409,0,3040,8188,53
1784969677.1705027,ok,22798,392,2047,24612,3157,2748,409,0,3040,8188,45
1784969678.2274256,ok,22767,415,2047,24612,3157,2748,409,0,3040,8188,58
1784969679.2835093,ok,22872,437,2047,24612,3157,2748,409,0,3040,8188,38
1784969680.3341742,ok,22874,440,2047,24612,3157,2748,409,0,3040,8188,58
1784969681.375467,ok,22853,443,2047,24612,3157,2748,409,0,3040,8188,37
1784969682.4219184,ok,22869,446,2047,24612,3157,2748,409,0,3040,8188,42
1784969683.463366,ok,22852,446,2047,24612,3157,2748,409,0,3040,8188,41
1784969684.5080438,ok,22846,446,2047,24612,3157,2748,409,0,3040,8188,43
1784969685.5515845,ok,22852,447,2047,24612,3157,2748,409,0,3040,8188,41
1784969686.5976322,ok,22866,447,2047,24612,3157,2748,409,0,3040,8188,43
1784969687.6438382,ok,22868,447,2047,24612,3157,2748,409,0,3040,8188,40
1784969688.6895804,ok,22893,447,2047,24612,3157,2748,409,0,3040,8188,37
1784969689.7371852,ok,22879,447,2047,24612,3157,2748,409,0,3040,8188,42
1784969690.7822828,ok,22843,450,2047,24612,3157,2748,409,0,3040,8188,40
1784969691.8385713,ok,22682,453,2047,24612,3157,2748,409,0,3040,8188,42
1784969692.9174292,ok,22343,456,2047,24612,3157,2748,409,0,3040,8188,52
1784969693.9639559,ok,22401,456,2047,24612,3157,2748,409,0,3040,8188,40
1784969695.0134778,ok,22350,456,2047,24612,3157,2748,409,0,3040,8188,43
1784969696.0592914,ok,22336,456,2047,24612,3157,2748,409,0,3040,8188,37
1784969697.1035771,ok,22544,456,2047,24612,3157,2748,409,0,3040,8188,45
1784969698.150901,ok,22554,456,2047,24612,3157,2748,409,0,3040,8188,43
1784969699.1955042,ok,22568,456,2047,24612,3157,2748,409,0,3040,8188,38
1784969700.2415795,ok,22672,456,2047,24612,3157,2748,409,0,3040,8188,46
1784969701.2823136,ok,22659,456,2047,24612,3157,2748,409,0,3040,8188,37
1784969702.3353732,ok,22690,456,2047,24612,3157,2748,409,0,3040,8188,41
1784969703.380704,ok,22705,456,2047,24612,3157,2748,409,0,3040,8188,38
1784969704.4243686,ok,22735,456,2047,24612,3157,2748,409,0,3040,8188,42
1784969705.4758968,ok,22728,456,2047,24612,3157,2748,409,0,3040,8188,36
1784969706.5299754,ok,22738,456,2047,24612,3157,2748,409,0,3040,8188,42
1784969707.5825443,ok,22746,456,2047,24612,3157,2748,409,0,3040,8188,38
1784969708.6297777,ok,22747,456,2047,24612,3157,2748,409,0,3040,8188,42
1784969709.6843567,ok,22763,456,2047,24612,3157,2748,409,0,3040,8188,41
1784969710.733496,ok,22790,456,2047,24612,3157,2748,409,0,3040,8188,41
1784969711.7920756,ok,22692,456,2047,24612,3157,2748,409,0,3040,8188,39
1784969712.840354,ok,22706,457,2047,24612,3157,2748,409,0,3040,8188,48
1784969713.89656,ok,22688,457,2047,24612,3157,2748,409,0,3040,8188,38
1784969714.9398994,ok,22811,457,2047,24612,3157,2748,409,0,3040,8188,44
1784969715.9841623,ok,22779,457,2047,24612,3157,2748,409,0,3040,8188,39
1784969717.0346448,ok,22765,457,2047,24612,3157,2748,409,0,3040,8188,42
1784969718.0808666,ok,22763,457,2047,24612,3157,2748,409,0,3040,8188,39
1784969719.1318676,ok,22768,457,2047,24612,3157,2748,409,0,3040,8188,43
1784969720.1794379,ok,22762,457,2047,24612,3157,2748,409,0,3040,8188,42
1784969721.229383,ok,22777,457,2047,24612,3157,2748,409,0,3040,8188,38
1784969722.2752688,ok,22780,457,2047,24612,3157,2748,409,0,3040,8188,42
1784969723.3261409,ok,22776,457,2047,24612,3157,2748,409,0,3040,8188,37
1784969724.3701608,ok,22777,457,2047,24612,3157,2748,409,0,3040,8188,43
1784969725.4258041,ok,22791,457,2047,24612,3157,2748,409,0,3040,8188,36
1784969726.484364,ok,22795,457,2047,24612,3157,2748,409,0,3040,8188,42
1784969727.5377529,ok,22802,457,2047,24612,3157,2748,409,0,3040,8188,39
1784969728.5866666,ok,22792,457,2047,24612,3157,2748,409,0,3040,8188,42
1784969729.6412125,ok,22799,457,2047,24612,3157,2748,409,0,3040,8188,37
1784969730.694901,ok,22802,457,2047,24612,3157,2748,409,0,3040,8188,43
